S,Input_d,d_ref,vel_ref,Input_vel,vel_md,vel_mi,curva,fuzzyOut,VELpwm_out,Input_theta,direccion,thethaPWM_out,E
S,13.30,9.30,22.38,27.43,27.43,27.43,0.00,0.83,1023.00,-1.20,1.00,-103.39,E
S,14.80,9.30,27.52,22.44,27.43,17.45,20.00,0.83,1023.00,-1.16,1.00,504.97,E
S,14.80,9.30,31.67,24.93,24.93,24.93,0.00,0.99,1023.00,-0.68,1.00,-170.06,E
S,16.80,9.30,34.40,16.21,17.45,14.96,5.00,0.83,1023.00,-0.32,1.00,-209.67,E
S,16.80,9.30,34.40,32.41,32.41,32.41,0.00,0.83,1023.00,0.49,1.00,-282.82,E
S,40.00,9.30,36.99,16.21,17.45,14.96,5.00,0.91,1023.00,-1.36,1.00,-151.00,E
S,40.00,9.30,10.23,13.71,14.96,12.47,5.00,0.07,1023.00,-2.12,1.00,29.82,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,617.52,-2.00,1.00,25.14,E
S,40.00,9.30,10.23,13.71,17.45,9.97,15.00,0.07,275.50,-2.72,1.00,160.10,E
S,40.00,9.30,10.05,13.71,19.95,9.97,20.00,0.06,588.11,-3.20,1.00,209.26,E
S,40.00,9.30,10.37,12.47,19.95,4.99,30.00,0.07,220.85,-2.92,1.00,233.39,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,512.95,-1.69,1.00,210.57,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,459.16,-1.16,1.00,116.10,E
S,40.00,9.30,10.00,12.47,17.45,7.48,20.00,0.06,240.76,-1.17,1.00,195.59,E
S,40.00,9.30,10.05,14.96,19.95,9.97,20.00,0.06,71.14,-1.18,1.00,169.32,E
S,40.00,9.30,10.21,12.47,17.45,7.48,20.00,0.07,394.32,-1.09,1.00,195.42,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,368.87,-0.69,1.00,137.12,E
S,40.00,9.30,10.05,13.71,19.95,7.48,25.00,0.06,182.94,-0.60,1.00,126.83,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,326.60,-0.27,1.00,101.00,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,107.68,-0.44,1.00,150.06,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,286.87,-0.30,1.00,98.54,E
S,40.00,9.30,10.00,13.71,17.45,9.97,15.00,0.06,269.15,-0.11,1.00,109.43,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,438.24,-0.22,1.00,124.60,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,234.76,-0.15,1.00,131.81,E
S,29.60,9.30,10.00,11.22,14.96,7.48,15.00,0.06,398.78,-0.20,1.00,148.50,E
S,29.60,9.30,24.15,19.95,24.93,14.96,20.00,0.50,1023.00,-0.32,1.00,158.55,E
S,15.20,9.30,23.03,22.44,29.92,14.96,30.00,0.47,1023.00,-1.56,1.00,300.43,E
S,15.20,9.30,1.63,17.45,24.93,9.97,30.00,0.80,0.00,-2.38,1.00,0.00,E
S,15.20,9.30,0.08,16.21,22.44,9.97,25.00,0.99,0.00,-2.38,1.00,0.00,E
S,6.30,9.30,-1.52,-1.66,6.65,-9.97,50.00,0.47,-58.70,2.11,0.00,-1023.00,E
S,6.30,9.30,-11.59,-7.48,-4.99,-9.97,10.00,0.96,-594.97,0.80,0.00,-102.60,E
S,7.50,9.30,-6.98,-4.99,-7.48,-2.49,10.00,0.96,-170.51,0.50,0.00,-114.05,E
S,7.50,9.30,-7.05,-9.97,-12.47,-7.48,10.00,0.96,-425.60,0.04,0.00,-58.82,E
S,7.50,9.30,0.10,-6.23,-7.48,-4.99,5.00,0.99,0.00,-0.04,0.00,0.00,E
S,7.50,9.30,0.08,-7.48,-9.97,-4.99,10.00,0.99,0.00,-0.04,0.00,0.00,E
S,10.90,9.30,6.50,9.97,7.48,12.47,10.00,0.98,-120.60,-0.84,0.00,1023.00,E
S,10.90,9.30,6.56,9.97,7.48,12.47,10.00,0.98,-92.86,0.20,0.00,-419.84,E
S,10.90,9.30,6.81,4.99,7.48,2.49,10.00,0.85,332.43,-1.45,1.00,139.96,E
S,12.40,9.30,11.63,8.73,9.97,7.48,5.00,0.77,-365.46,1.08,0.00,-887.29,E
S,12.40,9.30,11.73,5.82,9.97,1.66,25.00,0.77,358.63,-0.42,1.00,753.24,E
S,12.00,9.30,10.95,11.22,14.96,7.48,15.00,0.88,763.85,0.13,1.00,-3.95,E
S,12.80,9.30,13.26,5.82,11.64,0.00,35.00,0.76,660.81,-0.89,1.00,1023.00,E
S,12.80,9.30,13.71,9.97,14.96,4.99,20.00,0.81,1023.00,-0.58,1.00,-7.91,E
S,14.50,9.30,16.81,14.96,24.93,4.99,40.00,0.63,1023.00,-0.31,1.00,91.40,E
S,14.50,9.30,17.08,22.44,27.43,17.45,20.00,0.64,49.28,-0.03,1.00,-18.59,E
S,14.50,9.30,14.27,8.73,12.47,4.99,15.00,0.43,-774.67,2.72,0.00,-383.19,E
S,20.40,9.30,21.86,21.19,27.43,14.96,25.00,0.43,225.59,-1.48,1.00,131.14,E
S,20.40,9.30,10.00,14.96,19.95,9.97,20.00,0.06,-970.33,2.96,0.00,-266.40,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,-13.87,3.29,0.00,-267.25,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,742.81,0.34,1.00,-67.68,E
S,40.00,9.30,10.23,13.71,14.96,12.47,5.00,0.07,435.90,0.35,1.00,-0.81,E
S,40.00,9.30,10.23,22.44,24.93,19.95,10.00,0.07,-1023.00,3.24,0.00,-450.11,E
S,40.00,9.30,36.99,11.22,9.97,12.47,5.00,0.91,1023.00,1.81,1.00,-245.51,E
S,40.00,9.30,39.75,19.95,19.95,19.95,0.00,0.99,1023.00,2.15,1.00,-275.12,E
S,40.00,9.30,36.99,23.69,22.44,24.93,5.00,0.91,1023.00,3.26,1.00,-447.43,E
S,40.00,9.30,39.75,17.45,17.45,17.45,0.00,0.99,1023.00,4.05,1.00,-638.86,E
S,40.00,9.30,10.05,12.47,4.99,19.95,30.00,0.06,682.61,4.77,1.00,-688.19,E
S,40.00,9.30,9.97,11.22,0.00,22.44,45.00,0.06,606.27,3.96,1.00,-632.39,E
S,40.00,9.30,10.00,12.47,2.49,22.44,40.00,0.06,586.02,2.57,1.00,-532.54,E
S,40.00,9.30,10.00,14.96,4.99,24.93,40.00,0.06,204.84,-0.18,1.00,-224.16,E
S,40.00,9.30,10.21,13.71,7.48,19.95,25.00,0.07,358.98,-2.16,1.00,-63.39,E
S,40.00,9.30,36.99,21.19,22.44,19.95,5.00,0.91,1023.00,-2.30,1.00,-101.31,E
S,40.00,9.30,10.16,13.71,4.99,22.44,35.00,0.07,441.53,0.53,1.00,-321.07,E
S,40.00,9.30,10.00,12.47,2.49,22.44,40.00,0.06,574.25,-0.17,1.00,-292.10,E
S,40.00,9.30,10.37,14.96,7.48,22.44,30.00,0.07,597.81,-1.40,1.00,-136.44,E
S,40.00,9.30,10.00,12.47,7.48,17.45,20.00,0.06,518.11,-2.11,1.00,-54.42,E
S,40.00,9.30,39.75,12.47,12.47,12.47,0.00,0.99,889.02,-1.69,1.00,-93.90,E
S,40.00,9.30,39.75,22.44,22.44,22.44,0.00,0.99,1023.00,0.34,1.00,-331.51,E
S,40.00,9.30,10.23,27.43,24.93,29.92,10.00,0.07,-670.52,-3.41,0.00,1023.00,E
S,40.00,9.30,10.37,12.47,2.49,22.44,40.00,0.07,659.72,3.99,1.00,-668.50,E
S,40.00,9.30,10.00,12.47,2.49,22.44,40.00,0.06,581.91,2.74,1.00,-571.79,E
S,40.00,9.30,10.00,12.47,2.49,22.44,40.00,0.06,558.76,1.72,1.00,-505.92,E
S,13.90,9.30,30.49,22.44,14.96,29.92,30.00,0.70,1023.00,0.27,1.00,-365.02,E
S,13.90,9.30,30.49,17.45,13.30,21.61,25.00,0.70,1023.00,1.54,1.00,-571.55,E
S,13.90,9.30,0.08,9.97,7.48,12.47,10.00,0.99,0.00,2.44,1.00,0.00,E
S,13.90,9.30,0.08,17.45,12.47,22.44,20.00,0.99,0.00,2.44,1.00,0.00,E
S,13.90,9.30,0.08,16.21,12.47,19.95,15.00,0.99,0.00,2.44,1.00,0.00,E
S,13.90,9.30,0.08,7.48,4.99,9.97,10.00,0.99,0.00,2.44,1.00,0.00,E
S,13.90,9.30,0.07,11.22,7.48,14.96,15.00,0.99,0.00,2.44,1.00,0.00,E
S,10.30,9.30,5.82,4.99,-4.99,14.96,40.00,0.55,154.60,5.51,1.00,-571.23,E
S,10.30,9.30,6.03,3.74,-9.97,17.45,55.00,0.50,167.97,3.86,1.00,-415.93,E
S,10.30,9.30,7.31,4.99,-1.66,11.64,40.00,0.18,-7.61,0.98,0.00,-222.67,E
S,16.40,9.30,18.48,14.96,12.47,17.45,10.00,0.50,229.30,0.38,1.00,-145.46,E
S,16.40,9.30,18.13,17.45,12.47,22.44,20.00,0.48,1023.00,0.69,1.00,-144.98,E
S,40.00,9.30,10.00,8.73,4.99,12.47,15.00,0.06,188.80,-0.15,1.00,-101.53,E
S,40.00,9.30,36.99,13.71,12.47,14.96,5.00,0.91,1023.00,-1.01,1.00,33.25,E
S,40.00,9.30,10.23,12.47,12.47,12.47,0.00,0.07,-914.06,-1.86,0.00,124.51,E
S,40.00,9.30,36.99,7.48,8.31,6.65,5.00,0.91,1023.00,-2.15,1.00,199.25,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,187.29,-3.06,1.00,344.49,E
S,40.00,9.30,10.37,9.97,17.45,2.49,30.00,0.07,596.56,-1.82,1.00,141.19,E
S,40.00,9.30,10.21,12.47,17.45,7.48,20.00,0.07,373.14,-1.20,1.00,224.77,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,337.80,-0.14,1.00,-6.52,E
S,40.00,9.30,10.23,11.22,14.96,7.48,15.00,0.07,176.68,-0.50,1.00,74.45,E
S,40.00,9.30,10.00,7.48,9.97,6.65,15.00,0.06,911.29,-0.70,1.00,138.16,E
S,40.00,9.30,10.00,9.97,14.96,4.99,20.00,0.06,525.05,-0.64,1.00,136.74,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,326.11,-0.47,1.00,103.78,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,352.17,-0.37,1.00,108.77,E
S,40.00,9.30,36.99,21.19,22.44,19.95,5.00,0.91,1023.00,-1.32,1.00,260.84,E
S,40.00,9.30,10.00,13.71,19.95,7.48,25.00,0.06,123.15,-2.34,1.00,319.56,E
S,40.00,9.30,9.97,11.22,22.44,0.00,45.00,0.06,463.33,-2.22,1.00,302.65,E
S,40.00,9.30,10.37,11.22,19.95,2.49,35.00,0.07,474.57,-0.00,1.00,130.38,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,444.03,0.73,1.00,59.69,E
S,40.00,9.30,10.05,17.45,22.44,12.47,20.00,0.06,1023.00,-0.58,1.00,250.81,E
S,40.00,9.30,10.37,12.47,19.95,4.99,30.00,0.07,226.52,-1.25,1.00,243.03,E
S,40.00,9.30,10.37,13.71,19.95,7.48,25.00,0.07,422.12,0.32,1.00,54.55,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,358.98,0.34,1.00,100.38,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,553.02,0.17,1.00,133.66,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,340.80,0.26,1.00,105.21,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,485.66,0.07,1.00,91.53,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,460.42,-0.09,1.00,121.93,E
S,40.00,9.30,10.00,12.47,17.45,7.48,20.00,0.06,475.35,-0.11,1.00,118.51,E
S,40.00,9.30,10.00,11.22,17.45,4.99,25.00,0.06,246.25,-0.13,1.00,153.20,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,411.53,-0.20,1.00,172.10,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,217.04,-0.34,1.00,171.45,E
S,40.00,9.30,10.21,12.47,17.45,7.48,20.00,0.07,582.79,-0.27,1.00,173.68,E
S,40.00,9.30,10.37,11.22,17.45,4.99,25.00,0.07,405.13,-0.02,1.00,119.43,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,19.07,0.45,1.00,68.78,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,541.65,0.18,1.00,93.65,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,334.41,0.13,1.00,83.55,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,315.76,-0.06,1.00,81.10,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,308.27,-0.35,1.00,107.89,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,118.57,-0.25,1.00,135.60,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,288.55,0.10,1.00,85.41,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,94.27,-0.10,1.00,116.47,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,459.51,-0.06,1.00,124.48,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,262.11,-0.06,1.00,116.17,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,457.13,-0.32,1.00,153.51,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,452.45,-0.41,1.00,150.84,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,284.25,-0.20,1.00,134.66,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,446.64,-0.01,1.00,127.95,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,250.64,-0.15,1.00,188.35,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,82.47,-0.05,1.00,125.16,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,609.95,0.06,1.00,111.91,E
S,40.00,9.30,10.05,9.97,17.45,4.99,20.00,0.06,50.69,-0.05,1.00,119.12,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,422.23,0.28,1.00,97.40,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,226.01,-0.21,1.00,122.86,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,418.46,-0.27,1.00,137.60,E
S,38.80,9.30,10.05,12.47,17.45,7.48,20.00,0.06,415.74,-0.34,1.00,165.40,E
S,38.80,9.30,10.37,9.97,17.45,2.49,30.00,0.07,455.54,-0.20,1.00,122.21,E
S,39.20,9.30,10.23,9.97,14.96,4.99,20.00,0.07,395.57,0.57,1.00,47.95,E
S,39.20,9.30,10.23,12.47,14.96,9.97,10.00,0.07,1023.00,0.30,1.00,85.90,E
S,40.00,9.30,10.05,9.97,17.45,4.99,25.00,0.06,427.92,-0.21,1.00,165.02,E
S,40.00,9.30,10.23,9.97,12.47,7.48,10.00,0.07,449.05,0.31,1.00,43.32,E
S,40.00,9.30,10.23,12.47,14.96,9.97,10.00,0.07,1023.00,0.06,1.00,111.87,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,287.50,-0.40,1.00,156.35,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,444.26,0.18,1.00,66.09,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,288.91,-0.24,1.00,101.93,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,93.14,-0.55,1.00,143.60,E
S,40.00,9.30,10.05,11.22,17.45,4.99,25.00,0.06,87.82,-0.64,1.00,158.91,E
S,40.00,9.30,10.21,9.97,14.96,4.99,20.00,0.07,292.97,-0.42,1.00,153.04,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,265.02,-0.17,1.00,123.77,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,446.50,-0.32,1.00,154.47,E
S,40.00,9.30,10.05,8.73,12.47,4.99,15.00,0.06,619.64,-0.30,1.00,148.58,E
S,40.00,9.30,10.21,8.73,14.96,2.49,25.00,0.07,437.15,-0.20,1.00,157.36,E
S,40.00,9.30,10.21,11.22,17.45,4.99,25.00,0.07,54.78,-0.21,1.00,139.99,E
S,40.00,9.30,10.05,11.22,14.96,7.48,15.00,0.06,235.08,0.15,1.00,100.20,E
S,40.00,9.30,10.00,11.22,14.96,7.48,15.00,0.06,232.55,0.17,1.00,119.09,E
S,40.00,9.30,10.00,9.97,14.96,4.99,20.00,0.06,218.43,-0.12,1.00,150.32,E
S,40.00,9.30,10.05,9.97,14.96,4.99,20.00,0.06,217.12,-0.15,1.00,141.07,E
S,40.00,9.30,10.00,9.97,14.96,4.99,20.00,0.06,434.55,-0.14,1.00,132.02,E
S,40.00,9.30,10.05,12.47,17.45,7.48,20.00,0.06,212.23,-0.03,1.00,139.99,E
S,40.00,9.30,10.00,8.73,12.47,4.99,15.00,0.06,236.18,-0.10,1.00,145.39,E
S,25.20,9.30,10.05,11.22,14.96,7.48,15.00,0.06,49.44,0.25,1.00,118.51,E
S,12.50,9.30,34.43,13.71,12.47,14.96,5.00,0.83,1023.00,2.21,1.00,-370.90,E
S,12.50,9.30,35.50,23.69,22.44,24.93,5.00,0.86,1023.00,2.07,1.00,-362.05,E
S,11.90,9.30,39.75,24.93,24.93,27.43,5.00,0.99,1023.00,1.63,1.00,-302.05,E
S,11.90,9.30,39.60,23.69,22.44,24.93,5.00,0.99,1023.00,1.31,1.00,-321.85,E
S,10.60,9.30,39.60,26.18,24.93,27.43,5.00,0.99,1023.00,0.92,1.00,-327.00,E
S,10.60,9.30,0.06,22.44,22.44,22.44,0.00,0.99,0.00,0.57,1.00,0.00,E
S,10.60,9.30,0.06,19.95,19.95,19.95,0.00,0.99,0.00,0.57,1.00,0.00,E
S,10.60,9.30,0.06,17.45,17.45,17.45,0.00,0.99,0.00,0.57,1.00,0.00,E
S,8.30,9.30,-3.91,-3.74,-2.49,-4.99,5.00,0.99,-307.37,2.13,0.00,-254.58,E
S,8.30,9.30,-3.97,-3.74,0.00,-7.48,15.00,0.99,-133.08,1.46,0.00,-155.75,E
S,8.30,9.30,0.08,-3.74,0.00,-7.48,15.00,0.99,0.00,1.32,0.00,0.00,E
S,8.30,9.30,0.08,-2.49,0.00,-4.99,10.00,0.99,0.00,1.32,0.00,0.00,E
S,8.30,9.30,0.10,-1.25,0.00,-2.49,5.00,0.99,0.00,1.32,0.00,0.00,E
S,10.70,9.30,6.13,4.99,-2.49,12.47,30.00,0.80,128.63,2.01,1.00,-172.24,E
S,10.70,9.30,5.74,4.99,4.99,4.99,0.00,0.99,146.02,0.40,1.00,-381.01,E
S,10.70,9.30,6.02,8.73,7.48,9.97,5.00,0.89,-361.73,2.04,0.00,-1023.00,E
S,11.60,9.30,9.29,7.48,7.48,7.48,0.00,0.89,908.33,0.07,1.00,-73.21,E
S,11.60,9.30,9.33,6.65,6.65,6.65,0.00,0.86,550.08,0.38,1.00,-91.11,E
S,11.90,9.30,10.45,11.22,9.97,12.47,5.00,0.86,-10.59,1.42,0.00,-151.54,E
S,11.90,9.30,10.55,12.47,19.95,4.99,30.00,0.86,587.17,0.99,1.00,-237.07,E
S,11.90,9.30,10.62,8.73,4.99,12.47,15.00,0.86,232.90,1.56,1.00,-375.23,E
S,12.30,9.30,12.06,11.22,12.47,9.97,5.00,0.83,857.39,0.09,1.00,-171.66,E
S,12.60,9.30,13.15,12.47,14.96,9.97,10.00,0.83,1023.00,0.16,1.00,-144.17,E
S,12.60,9.30,13.26,6.23,4.99,7.48,5.00,0.83,142.39,0.90,1.00,-229.33,E
S,12.50,9.30,13.25,12.47,12.47,12.47,0.00,0.83,1023.00,0.04,1.00,-164.19,E
S,12.40,9.30,14.03,12.47,12.47,12.47,0.00,0.99,346.20,-0.66,1.00,746.48,E
S,12.40,9.30,13.03,13.71,17.45,9.97,15.00,0.81,176.89,0.11,1.00,-244.44,E
S,12.80,9.30,14.56,16.21,17.45,14.96,5.00,0.83,71.96,0.56,1.00,-172.91,E
S,12.80,9.30,16.02,7.48,7.48,7.48,0.00,0.99,1023.00,0.19,1.00,-3.14,E
S,12.80,9.30,14.79,16.21,14.96,17.45,5.00,0.83,518.48,0.24,1.00,-152.57,E
S,12.80,9.30,14.90,8.73,7.48,9.97,5.00,0.83,1023.00,0.58,1.00,-190.67,E
S,12.80,9.30,15.02,18.70,17.45,19.95,5.00,0.83,-155.74,0.60,0.00,-401.04,E
S,13.00,9.30,15.80,16.21,14.96,17.45,5.00,0.83,358.78,0.68,1.00,-241.44,E
S,13.00,9.30,15.92,17.45,17.45,17.45,0.00,0.83,209.18,-0.26,1.00,-87.57,E
S,12.50,9.30,14.47,21.19,22.44,19.95,5.00,0.84,-558.35,0.88,0.00,-244.00,E
S,12.50,9.30,14.41,12.47,16.62,8.31,25.00,0.82,195.21,-0.90,1.00,-99.00,E
S,12.50,9.30,15.92,17.45,17.45,17.45,0.00,0.99,226.61,0.05,1.00,-154.53,E
S,12.10,9.30,13.48,16.21,14.96,17.45,5.00,0.84,1023.00,-0.71,1.00,-69.92,E
S,12.10,9.30,13.62,7.48,7.48,7.48,0.00,0.85,-307.05,0.30,0.00,-127.48,E
S,12.00,9.30,13.57,13.71,17.45,9.97,15.00,0.88,755.58,-1.13,1.00,-15.55,E
S,12.00,9.30,13.66,13.30,14.96,11.64,10.00,0.88,-312.24,-0.82,0.00,-71.34,E
S,12.00,9.30,14.48,7.48,7.48,9.97,0.00,0.99,1023.00,-0.47,1.00,213.43,E
S,12.30,9.30,14.53,18.70,17.45,19.95,5.00,0.83,227.29,-0.30,1.00,-114.71,E
S,12.30,9.30,14.85,16.21,14.96,17.45,5.00,0.86,288.26,-0.98,1.00,13.84,E
S,11.90,9.30,14.42,14.96,14.96,14.96,0.00,0.99,406.64,-1.19,1.00,46.02,E
S,11.90,9.30,13.80,23.69,24.93,22.44,5.00,0.88,1023.00,-0.44,1.00,-122.22,E
S,12.00,9.30,14.03,18.70,17.45,19.95,5.00,0.85,523.00,0.01,1.00,-72.90,E
S,12.00,9.30,14.12,16.21,17.45,14.96,5.00,0.85,1023.00,0.03,1.00,-115.16,E
S,12.00,9.30,14.39,16.21,14.96,17.45,5.00,0.88,1023.00,0.29,1.00,-215.32,E
S,11.70,9.30,13.63,19.95,17.45,22.44,10.00,0.91,-421.06,0.75,0.00,-172.20,E
S,11.70,9.30,14.05,10.80,13.30,8.31,15.00,0.96,1023.00,-0.40,1.00,-68.62,E
S,11.10,9.30,11.73,16.21,14.96,17.45,5.00,0.94,237.20,0.32,1.00,-108.28,E
S,11.10,9.30,11.80,14.96,14.96,14.96,0.00,0.94,-131.82,0.02,0.00,-103.95,E
S,11.70,9.30,13.72,8.73,7.48,9.97,5.00,0.88,170.52,-0.20,1.00,-38.61,E
S,11.70,9.30,14.58,16.21,17.45,14.96,5.00,0.99,-346.11,-0.14,0.00,218.16,E
S,11.30,9.30,12.91,13.71,14.96,12.47,5.00,0.93,1023.00,-0.82,1.00,-3.56,E
S,11.20,9.30,12.61,17.45,19.95,14.96,10.00,0.93,-737.79,0.01,0.00,-50.02,E
S,11.20,9.30,13.00,17.45,17.45,17.45,0.00,0.99,22.43,0.29,1.00,-126.94,E
S,11.20,9.30,12.90,14.96,12.47,17.45,10.00,0.96,1023.00,-0.94,1.00,38.57,E
S,11.10,9.30,12.75,13.71,14.96,12.47,5.00,0.99,219.05,-0.97,1.00,18.78,E
S,11.10,9.30,12.51,16.21,17.45,14.96,5.00,0.93,1023.00,-0.80,1.00,23.17,E
S,11.20,9.30,12.95,14.13,14.96,13.30,5.00,0.93,-485.14,-0.24,0.00,-69.12,E
S,11.20,9.30,13.23,14.96,14.96,14.96,0.00,0.97,489.15,0.25,1.00,-137.84,E
S,11.00,9.30,12.47,14.96,12.47,17.45,10.00,0.96,346.87,0.17,1.00,-161.51,E
S,11.00,9.30,12.71,16.21,17.45,14.96,5.00,0.99,-194.48,0.28,0.00,-139.19,E
S,11.00,9.30,12.75,13.71,14.96,12.47,5.00,0.99,400.55,0.49,1.00,-92.24,E
S,10.80,9.30,12.09,12.47,9.97,14.96,10.00,0.99,470.24,0.06,1.00,-48.98,E
S,10.80,9.30,12.15,12.47,9.97,14.96,10.00,0.99,656.30,-0.57,1.00,21.75,E
S,10.80,9.30,12.20,12.47,12.47,12.47,0.00,0.99,279.75,-0.56,1.00,-10.86,E
S,10.80,9.30,12.26,13.71,14.96,12.47,5.00,0.99,282.96,-0.45,1.00,-49.52,E
S,10.60,9.30,11.52,21.19,22.44,19.95,5.00,0.99,478.39,-0.33,1.00,15.79,E
S,10.60,9.30,11.59,12.47,12.47,12.47,0.00,0.99,365.54,-0.33,1.00,13.16,E
S,10.90,9.30,12.74,7.48,7.48,7.48,0.00,0.97,363.56,-0.29,1.00,7.72,E
S,10.90,9.30,12.91,12.47,12.47,12.47,0.00,0.99,555.87,-0.23,1.00,-2.29,E
S,10.90,9.30,12.95,16.21,17.45,14.96,5.00,0.99,-369.03,-0.20,0.00,181.04,E
S,10.80,9.30,12.61,13.71,14.96,12.47,5.00,0.99,134.65,-0.09,1.00,-14.22,E
S,10.80,9.30,12.69,14.96,14.96,14.96,0.00,0.99,326.05,-0.09,1.00,33.80,E
S,10.50,9.30,11.53,11.22,9.97,12.47,5.00,0.99,337.59,0.11,1.00,-18.85,E
S,10.50,9.30,11.59,11.22,9.97,12.47,5.00,0.99,524.04,-0.07,1.00,-36.26,E
S,10.90,9.30,13.13,13.71,14.96,12.47,5.00,0.97,961.25,-0.19,1.00,1.74,E
S,10.90,9.30,13.31,14.96,14.96,14.96,0.00,0.99,1023.00,-0.09,1.00,11.64,E
S,10.90,9.30,0.10,6.23,7.48,4.99,5.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.10,3.74,4.99,2.49,5.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,2.49,2.49,2.49,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.10,1.25,2.49,0.00,5.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
S,10.90,9.30,0.06,0.00,0.00,0.00,0.00,0.99,0.00,-0.31,1.00,0.00,E
